Date,Close price,Revenue,Net income,D/E Ratio,ROIC
10/31/2019,111.253487,12166.00 ,1661,1.85,0.1
11/1/2019,113.017929,12166.00 ,1661,1.85,0.1
11/4/2019,113.473259,12166.00 ,1661,1.85,0.1
11/5/2019,112.666924,12166.00 ,1661,1.85,0.1
11/6/2019,113.539665,12166.00 ,1661,1.85,0.1
11/7/2019,115.047943,12166.00 ,1661,1.85,0.1
11/8/2019,115.22821,12166.00 ,1661,1.85,0.1
11/11/2019,114.687485,12166.00 ,1661,1.85,0.1
11/12/2019,114.678009,12166.00 ,1661,1.85,0.1
11/13/2019,114.080383,12166.00 ,1661,1.85,0.1
11/14/2019,114.715942,12166.00 ,1661,1.85,0.1
11/15/2019,114.554672,12166.00 ,1661,1.85,0.1
11/18/2019,113.511208,12166.00 ,1661,1.85,0.1
11/19/2019,113.833733,12166.00 ,1661,1.85,0.1
11/20/2019,113.169701,12166.00 ,1661,1.85,0.1
11/21/2019,112.695404,12166.00 ,1661,1.85,0.1
11/22/2019,112.942047,12166.00 ,1661,1.85,0.1
11/25/2019,114.402901,12166.00 ,1661,1.85,0.1
11/26/2019,113.634521,12166.00 ,1661,1.85,0.1
11/27/2019,114.146774,12166.00 ,1661,1.85,0.1
11/29/2019,113.947563,12166.00 ,1661,1.85,0.1
12/2/2019,111.234535,12166.00 ,1661,1.85,0.1
12/3/2019,110.579987,12166.00 ,1661,1.85,0.1
12/4/2019,111.879593,12166.00 ,1661,1.85,0.1
12/5/2019,112.202118,12166.00 ,1661,1.85,0.1
12/6/2019,114.412384,12166.00 ,1661,1.85,0.1
12/9/2019,114.270088,12166.00 ,1661,1.85,0.1
12/10/2019,114.687485,12166.00 ,1661,1.85,0.1
12/11/2019,114.440865,12166.00 ,1661,1.85,0.1
12/12/2019,116.338074,12166.00 ,1661,1.85,0.1
12/13/2019,118.31118,12166.00 ,1661,1.85,0.1
12/16/2019,117.324646,12166.00 ,1661,1.85,0.1
12/17/2019,118.529381,12166.00 ,1661,1.85,0.1
12/18/2019,117.87484,12166.00 ,1661,1.85,0.1
12/19/2019,118.415535,12166.00 ,1661,1.85,0.1
12/20/2019,119.307228,12166.00 ,1661,1.85,0.1
12/23/2019,118.093018,12166.00 ,1661,1.85,0.1
12/24/2019,118.330154,12166.00 ,1661,1.85,0.1
12/26/2019,118.965752,12166.00 ,1661,1.85,0.1
12/27/2019,118.757034,12166.00 ,1661,1.85,0.1
12/30/2019,117.912773,12166.00 ,1661,1.85,0.1
12/31/2019,118.093018,12166.00 ,1661,1.85,0.1
1/2/2020,119.796921,11026.00 ,333,1.76,0.09
1/3/2020,118.60704,11026.00 ,333,1.76,0.09
1/6/2020,118.093018,11026.00 ,333,1.76,0.09
